date,mode,origin,destination,operator,available_seats,tickets_sold,avg_fare_toman,revenue_toman,searches,bookings,cancellations
1403-03-15,Train,Tehran,Kerman,Noor,2113,740,3539481,2619215940,1897,784,43
1403-03-15,Train,Tehran,Kerman,Bon Rail,2375,831,3603381,2994409611,2100,881,48
1403-03-15,Train,Tehran,Kerman,Joopar,2565,898,3667281,3293218338,2379,952,52
1403-03-15,Bus,Tehran,Qom,Seir-o-Safar,1681,1311,953348,1249839228,3754,1390,76
1403-03-15,Bus,Tehran,Qom,Iran Peyma,1557,1040,971204,1010052160,2834,1102,61
1403-03-15,Bus,Tehran,Qom,Royal Safar,1630,1344,989060,1329296640,3446,1425,78
1403-03-15,Bus,Tehran,Qom,Ham-o-Safar,1832,1386,1006916,1395585576,3503,1469,81
1403-03-15,Train,Tehran,Qom,RAJA,2179,763,1441555,1099906465,2185,809,44
1403-03-15,Train,Tehran,Qom,Fadak,2019,707,1468555,1038268385,1927,749,41
1403-03-15,Train,Tehran,Qom,Noor,2113,740,1495555,1106710700,1897,784,43
1403-03-15,Train,Tehran,Qom,Bon Rail,2375,831,1522555,1265243205,2100,881,48
1403-03-15,Train,Tehran,Qom,Joopar,2565,898,1549555,1391500390,2379,952,52
1403-03-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1681,618,2359345,1458075210,1770,655,36
1403-03-15,Bus,Mashhad,Isfahan,Iran Peyma,1557,743,2403535,1785826505,2025,788,43
1403-03-15,Bus,Mashhad,Isfahan,Royal Safar,1630,657,2447725,1608155325,1684,696,38
1403-03-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1832,928,2491915,2312497120,2345,984,54
1403-03-15,Train,Mashhad,Isfahan,RAJA,2179,763,3291551,2511453413,2185,809,44
1403-03-15,Train,Mashhad,Isfahan,Fadak,2019,707,3353201,2370713107,1927,749,41
1403-03-15,Train,Mashhad,Isfahan,Noor,2113,740,3414851,2526989740,1897,784,43
1403-03-15,Train,Mashhad,Isfahan,Bon Rail,2375,831,3476501,2888972331,2100,881,48
1403-03-15,Train,Mashhad,Isfahan,Joopar,2565,898,3538151,3177259598,2379,952,52
1403-03-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1681,640,2724539,1743704960,1833,678,37
1403-03-15,Bus,Mashhad,Shiraz,Iran Peyma,1557,545,2775569,1512685105,1485,578,32
1403-03-15,Bus,Mashhad,Shiraz,Royal Safar,1630,683,2826599,1930567117,1751,724,40
1403-03-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1832,643,2877629,1850315447,1625,682,38
1403-03-15,Train,Mashhad,Shiraz,RAJA,2179,763,3772069,2878088647,2185,809,44
1403-03-15,Train,Mashhad,Shiraz,Fadak,2019,707,3842719,2716802333,1927,749,41
1403-03-15,Train,Mashhad,Shiraz,Noor,2113,740,3913369,2895893060,1897,784,43
1403-03-15,Train,Mashhad,Shiraz,Bon Rail,2375,831,3984019,3310719789,2100,881,48
1403-03-15,Train,Mashhad,Shiraz,Joopar,2565,898,4054669,3641092762,2379,952,52
1403-03-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1681,588,2815838,1655712744,1684,623,34
1403-03-15,Bus,Mashhad,Ahvaz,Iran Peyma,1557,545,2868578,1563375010,1485,578,32
1403-03-15,Bus,Mashhad,Ahvaz,Royal Safar,1630,571,2921318,1668072578,1464,605,33
1403-03-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1832,698,2974058,2075892484,1764,740,41
1403-03-15,Train,Mashhad,Ahvaz,RAJA,2179,763,3892199,2969747837,2185,809,44
1403-03-15,Train,Mashhad,Ahvaz,Fadak,2019,707,3965099,2803324993,1927,749,41
1403-03-15,Train,Mashhad,Ahvaz,Noor,2113,740,4037999,2988119260,1897,784,43
1403-03-15,Train,Mashhad,Ahvaz,Bon Rail,2375,831,4110899,3416157069,2100,881,48
1403-03-15,Train,Mashhad,Ahvaz,Joopar,2565,898,4183799,3757051502,2379,952,52
1403-03-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1681,843,1318542,1111530906,2414,894,49
1403-03-15,Bus,Isfahan,Shiraz,Iran Peyma,1557,751,1343238,1008771738,2047,796,44
1403-03-15,Bus,Isfahan,Shiraz,Royal Safar,1630,931,1367934,1273546554,2387,987,54
1403-03-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1832,917,1392630,1277041710,2318,972,53
1403-03-15,Train,Isfahan,Shiraz,RAJA,2179,763,1922074,1466542462,2185,809,44
1403-03-15,Train,Isfahan,Shiraz,Fadak,2019,707,1958074,1384358318,1927,749,41
1403-03-15,Train,Isfahan,Shiraz,Noor,2113,740,1994074,1475614760,1897,784,43
1403-03-15,Train,Isfahan,Shiraz,Bon Rail,2375,831,2030074,1686991494,2100,881,48
1403-03-15,Train,Isfahan,Shiraz,Joopar,2565,898,2066074,1855334452,2379,952,52
1403-04-15,Bus,Tehran,Mashhad,Seir-o-Safar,1557,1071,2277252,2438936892,2919,1135,62
1403-04-15,Bus,Tehran,Mashhad,Iran Peyma,1630,1161,2319732,2693208852,2977,1231,68
1403-04-15,Bus,Tehran,Mashhad,Royal Safar,1832,1294,2362212,3056702328,3270,1372,75
1403-04-15,Bus,Tehran,Mashhad,Ham-o-Safar,1979,1607,2404692,3864340044,4258,1703,94
1403-04-15,Train,Tehran,Mashhad,RAJA,2019,707,3184293,2251295151,1927,749,41
1403-04-15,Train,Tehran,Mashhad,Fadak,2113,740,3243693,2400332820,1897,784,43
1403-04-15,Train,Tehran,Mashhad,Noor,2375,831,3303093,2744870283,2100,881,48
1403-04-15,Train,Tehran,Mashhad,Bon Rail,2565,898,3362493,3019518714,2379,952,52
1403-04-15,Train,Tehran,Mashhad,Joopar,2507,877,3421893,3001000161,2472,930,51
1403-04-15,Train,Tehran,Mashhad,Rail Seir Kosar,2255,789,3481293,2746740177,2271,836,46
1403-04-15,Bus,Tehran,Shiraz,Seir-o-Safar,1557,996,1910576,1902933696,2714,1056,58
1403-04-15,Bus,Tehran,Shiraz,Iran Peyma,1630,883,1946216,1718508728,2264,936,51
1403-04-15,Bus,Tehran,Shiraz,Royal Safar,1832,1286,1981856,2548666816,3250,1363,75
1403-04-15,Bus,Tehran,Shiraz,Ham-o-Safar,1979,1166,2017496,2352400336,3090,1236,68
1403-04-15,Train,Tehran,Shiraz,RAJA,2019,707,2701825,1910190275,1927,749,41
1403-04-15,Train,Tehran,Shiraz,Fadak,2113,740,2752225,2036646500,1897,784,43
1403-04-15,Train,Tehran,Shiraz,Noor,2375,831,2802625,2328981375,2100,881,48
1403-04-15,Train,Tehran,Shiraz,Bon Rail,2565,898,2853025,2562016450,2379,952,52
1403-04-15,Train,Tehran,Shiraz,Joopar,2507,877,2903425,2546303725,2472,930,51
1403-04-15,Bus,Tehran,Isfahan,Seir-o-Safar,1557,786,1452231,1141453566,2142,833,46
1403-04-15,Bus,Tehran,Isfahan,Iran Peyma,1630,1010,1479321,1494114210,2589,1071,59
1403-04-15,Bus,Tehran,Isfahan,Royal Safar,1832,971,1506411,1462725081,2454,1029,57
1403-04-15,Bus,Tehran,Isfahan,Ham-o-Safar,1979,1351,1533501,2071759851,3580,1432,79
1403-04-15,Train,Tehran,Isfahan,RAJA,2019,707,2098739,1483808473,1927,749,41
1403-04-15,Train,Tehran,Isfahan,Fadak,2113,740,2137889,1582037860,1897,784,43
1403-04-15,Train,Tehran,Isfahan,Noor,2375,831,2177039,1809119409,2100,881,48
1403-04-15,Train,Tehran,Isfahan,Bon Rail,2565,898,2216189,1990137722,2379,952,52
1403-04-15,Train,Tehran,Isfahan,Joopar,2507,877,2255339,1977932303,2472,930,51
1403-04-15,Bus,Tehran,Tabriz,Seir-o-Safar,1557,831,1818907,1511511717,2265,881,48
1403-04-15,Bus,Tehran,Tabriz,Iran Peyma,1630,826,1852837,1530443362,2118,876,48
1403-04-15,Bus,Tehran,Tabriz,Royal Safar,1832,1111,1886767,2096198137,2808,1178,65
1403-04-15,Bus,Tehran,Tabriz,Ham-o-Safar,1979,1042,1920697,2001366274,2761,1105,61
1403-04-15,Train,Tehran,Tabriz,RAJA,2019,707,2581207,1824913349,1927,749,41
1403-04-15,Train,Tehran,Tabriz,Fadak,2113,740,2629357,1945724180,1897,784,43
1403-04-15,Train,Tehran,Tabriz,Noor,2375,831,2677507,2225008317,2100,881,48
1403-04-15,Train,Tehran,Tabriz,Bon Rail,2565,898,2725657,2447639986,2379,952,52
1403-04-15,Train,Tehran,Tabriz,Joopar,2507,877,2773807,2432628739,2472,930,51
1403-04-15,Bus,Tehran,Rasht,Seir-o-Safar,1557,768,1232225,946348800,2093,814,45
1403-04-15,Bus,Tehran,Rasht,Iran Peyma,1630,845,1255211,1060653295,2166,896,49
1403-04-15,Bus,Tehran,Rasht,Royal Safar,1832,928,1278197,1186166816,2345,984,54
1403-04-15,Bus,Tehran,Rasht,Ham-o-Safar,1979,1167,1301183,1518480561,3092,1237,68
1403-04-15,Train,Tehran,Rasht,RAJA,2019,707,1809258,1279145406,1927,749,41
1403-04-15,Train,Tehran,Rasht,Fadak,2113,740,1843008,1363825920,1897,784,43
1403-04-15,Train,Tehran,Rasht,Noor,2375,831,1876758,1559585898,2100,881,48
1403-04-15,Train,Tehran,Rasht,Bon Rail,2565,898,1910508,1715636184,2379,952,52
1403-04-15,Train,Tehran,Rasht,Joopar,2507,877,1944258,1705114266,2472,930,51
1403-04-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1557,664,2130582,1414706448,1810,704,39
1403-04-15,Bus,Tehran,Ahvaz,Iran Peyma,1630,786,2170326,1705876236,2015,833,46
1403-04-15,Bus,Tehran,Ahvaz,Royal Safar,1832,898,2210070,1984642860,2270,952,52
1403-04-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1979,978,2249814,2200318092,2591,1037,57
1403-04-15,Train,Tehran,Ahvaz,RAJA,2019,707,2991306,2114853342,1927,749,41
1403-04-15,Train,Tehran,Ahvaz,Fadak,2113,740,3047106,2254858440,1897,784,43
1403-04-15,Train,Tehran,Ahvaz,Noor,2375,831,3102906,2578514886,2100,881,48
1403-04-15,Train,Tehran,Ahvaz,Bon Rail,2565,898,3158706,2836517988,2379,952,52
1403-04-15,Train,Tehran,Ahvaz,Joopar,2507,877,3214506,2819121762,2472,930,51
1403-04-15,Bus,Tehran,Kerman,Seir-o-Safar,1557,635,2460590,1562474650,1731,673,37
1403-04-15,Bus,Tehran,Kerman,Iran Peyma,1630,596,2506490,1493868040,1528,632,35
1403-04-15,Bus,Tehran,Kerman,Royal Safar,1832,779,2552390,1988311810,1969,826,45
1403-04-15,Bus,Tehran,Kerman,Ham-o-Safar,1979,827,2598290,2148785830,2191,877,48
1403-04-15,Train,Tehran,Kerman,RAJA,2019,707,3425528,2421848296,1927,749,41
1403-04-15,Train,Tehran,Kerman,Fadak,2113,740,3489428,2582176720,1897,784,43
1403-04-15,Train,Tehran,Kerman,Noor,2375,831,3553328,2952815568,2100,881,48
1403-04-15,Train,Tehran,Kerman,Bon Rail,2565,898,3617228,3248270744,2379,952,52
1403-04-15,Train,Tehran,Kerman,Joopar,2507,877,3681128,3228349256,2472,930,51
1403-04-15,Bus,Tehran,Qom,Seir-o-Safar,1557,849,957218,812678082,2314,900,50
1403-04-15,Bus,Tehran,Qom,Iran Peyma,1630,1137,975074,1108659138,2915,1205,66
1403-04-15,Bus,Tehran,Qom,Royal Safar,1832,1119,992930,1111088670,2828,1186,65
1403-04-15,Bus,Tehran,Qom,Ham-o-Safar,1979,1442,1010786,1457553412,3821,1529,84
1403-04-15,Train,Tehran,Qom,RAJA,2019,707,1447406,1023316042,1927,749,41
1403-04-15,Train,Tehran,Qom,Fadak,2113,740,1474406,1091060440,1897,784,43
1403-04-15,Train,Tehran,Qom,Noor,2375,831,1501406,1247668386,2100,881,48
1403-04-15,Train,Tehran,Qom,Bon Rail,2565,898,1528406,1372508588,2379,952,52
1403-04-15,Train,Tehran,Qom,Joopar,2507,877,1555406,1364091062,2472,930,51
1403-04-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1557,616,2368921,1459255336,1679,653,36
1403-04-15,Bus,Mashhad,Isfahan,Iran Peyma,1630,571,2413111,1377886381,1464,605,33
1403-04-15,Bus,Mashhad,Isfahan,Royal Safar,1832,783,2457301,1924066683,1979,830,46
1403-04-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1979,726,2501491,1816082466,1924,770,42
1403-04-15,Train,Mashhad,Isfahan,RAJA,2019,707,3304911,2336572077,1927,749,41
1403-04-15,Train,Mashhad,Isfahan,Fadak,2113,740,3366561,2491255140,1897,784,43
1403-04-15,Train,Mashhad,Isfahan,Noor,2375,831,3428211,2848843341,2100,881,48
1403-04-15,Train,Mashhad,Isfahan,Bon Rail,2565,898,3489861,3133895178,2379,952,52
1403-04-15,Train,Mashhad,Isfahan,Joopar,2507,877,3551511,3114675147,2472,930,51
1403-04-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1557,545,2735597,1490900365,1485,578,32
1403-04-15,Bus,Mashhad,Shiraz,Iran Peyma,1630,571,2786627,1591164017,1464,605,33
1403-04-15,Bus,Mashhad,Shiraz,Royal Safar,1832,641,2837657,1818938137,1620,679,37
1403-04-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1979,744,2888687,2149183128,1971,789,43
1403-04-15,Train,Mashhad,Shiraz,RAJA,2019,707,3787379,2677676953,1927,749,41
1403-04-15,Train,Mashhad,Shiraz,Fadak,2113,740,3858029,2854941460,1897,784,43
1403-04-15,Train,Mashhad,Shiraz,Noor,2375,831,3928679,3264732249,2100,881,48
1403-04-15,Train,Mashhad,Shiraz,Bon Rail,2565,898,3999329,3591397442,2379,952,52
1403-04-15,Train,Mashhad,Shiraz,Joopar,2507,877,4069979,3569371583,2472,930,51
1403-04-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1557,545,2827267,1540860515,1485,578,32
1403-04-15,Bus,Mashhad,Ahvaz,Iran Peyma,1630,571,2880007,1644483997,1464,605,33
1403-04-15,Bus,Mashhad,Ahvaz,Royal Safar,1832,641,2932747,1879890827,1620,679,37
1403-04-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1979,693,2985487,2068942491,1836,735,40
1403-04-15,Train,Mashhad,Ahvaz,RAJA,2019,707,3907996,2762953172,1927,749,41
1403-04-15,Train,Mashhad,Ahvaz,Fadak,2113,740,3980896,2945863040,1897,784,43
1403-04-15,Train,Mashhad,Ahvaz,Noor,2375,831,4053796,3368704476,2100,881,48
1403-04-15,Train,Mashhad,Ahvaz,Bon Rail,2565,898,4126696,3705773008,2379,952,52
1403-04-15,Train,Mashhad,Ahvaz,Joopar,2507,877,4199596,3683045692,2472,930,51
1403-04-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1557,644,1323894,852587736,1755,683,38
1403-04-15,Bus,Isfahan,Shiraz,Iran Peyma,1630,753,1348590,1015488270,1931,798,44
1403-04-15,Bus,Isfahan,Shiraz,Royal Safar,1832,781,1373286,1072536366,1974,828,46
1403-04-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1979,1030,1397982,1439921460,2729,1092,60
1403-04-15,Train,Isfahan,Shiraz,RAJA,2019,707,1929875,1364421625,1927,749,41
1403-04-15,Train,Isfahan,Shiraz,Fadak,2113,740,1965875,1454747500,1897,784,43
1403-04-15,Train,Isfahan,Shiraz,Noor,2375,831,2001875,1663558125,2100,881,48
1403-04-15,Train,Isfahan,Shiraz,Bon Rail,2565,898,2037875,1830011750,2379,952,52
1403-04-15,Train,Isfahan,Shiraz,Joopar,2507,877,2073875,1818788375,2472,930,51
1403-05-15,Bus,Tehran,Mashhad,Seir-o-Safar,1630,991,2272049,2251600559,2541,1050,58
1403-05-15,Bus,Tehran,Mashhad,Iran Peyma,1832,1185,2314529,2742716865,2995,1256,69
1403-05-15,Bus,Tehran,Mashhad,Royal Safar,1979,1383,2357009,3259743447,3665,1466,81
1403-05-15,Bus,Tehran,Mashhad,Ham-o-Safar,1934,1282,2399489,3076144898,3613,1359,75
1403-05-15,Train,Tehran,Mashhad,RAJA,2113,740,3177017,2350992580,1897,784,43
1403-05-15,Train,Tehran,Mashhad,Fadak,2375,831,3236417,2689462527,2100,881,48
1403-05-15,Train,Tehran,Mashhad,Noor,2565,898,3295817,2959643666,2379,952,52
1403-05-15,Train,Tehran,Mashhad,Bon Rail,2507,877,3355217,2942525309,2472,930,51
1403-05-15,Train,Tehran,Mashhad,Joopar,2255,789,3414617,2694132813,2271,836,46
1403-05-15,Train,Tehran,Mashhad,Rail Seir Kosar,2041,714,3474017,2480448138,1981,757,42
1403-05-15,Bus,Tehran,Shiraz,Seir-o-Safar,1630,789,1906210,1503999690,2023,836,46
1403-05-15,Bus,Tehran,Shiraz,Iran Peyma,1832,1135,1941850,2203999750,2869,1203,66
1403-05-15,Bus,Tehran,Shiraz,Royal Safar,1979,1027,1977490,2030882230,2721,1089,60
1403-05-15,Bus,Tehran,Shiraz,Ham-o-Safar,1934,1296,2013130,2609016480,3652,1374,76
1403-05-15,Train,Tehran,Shiraz,RAJA,2113,740,2695651,1994781740,1897,784,43
1403-05-15,Train,Tehran,Shiraz,Fadak,2375,831,2746051,2281968381,2100,881,48
1403-05-15,Train,Tehran,Shiraz,Noor,2565,898,2796451,2511212998,2379,952,52
1403-05-15,Train,Tehran,Shiraz,Bon Rail,2507,877,2846851,2496688327,2472,930,51
1403-05-15,Train,Tehran,Shiraz,Joopar,2255,789,2897251,2285931039,2271,836,46
1403-05-15,Bus,Tehran,Isfahan,Seir-o-Safar,1630,873,1448912,1264900176,2238,925,51
1403-05-15,Bus,Tehran,Isfahan,Iran Peyma,1832,875,1476002,1291501750,2211,928,51
1403-05-15,Bus,Tehran,Isfahan,Royal Safar,1979,1189,1503092,1787176388,3150,1260,69
1403-05-15,Bus,Tehran,Isfahan,Ham-o-Safar,1934,977,1530182,1494987814,2753,1036,57
1403-05-15,Train,Tehran,Isfahan,RAJA,2113,740,2093943,1549517820,1897,784,43
1403-05-15,Train,Tehran,Isfahan,Fadak,2375,831,2133093,1772600283,2100,881,48
1403-05-15,Train,Tehran,Isfahan,Noor,2565,898,2172243,1950674214,2379,952,52
1403-05-15,Train,Tehran,Isfahan,Bon Rail,2507,877,2211393,1939391661,2472,930,51
1403-05-15,Train,Tehran,Isfahan,Joopar,2255,789,2250543,1775678427,2271,836,46
1403-05-15,Bus,Tehran,Tabriz,Seir-o-Safar,1630,753,1814751,1366507503,1931,798,44
1403-05-15,Bus,Tehran,Tabriz,Iran Peyma,1832,959,1848681,1772885079,2424,1017,56
1403-05-15,Bus,Tehran,Tabriz,Royal Safar,1979,944,1882611,1777184784,2501,1001,55
1403-05-15,Bus,Tehran,Tabriz,Ham-o-Safar,1934,1138,1916541,2181023658,3207,1206,66
1403-05-15,Train,Tehran,Tabriz,RAJA,2113,740,2575309,1905728660,1897,784,43
1403-05-15,Train,Tehran,Tabriz,Fadak,2375,831,2623459,2180094429,2100,881,48
1403-05-15,Train,Tehran,Tabriz,Noor,2565,898,2671609,2399104882,2379,952,52
1403-05-15,Train,Tehran,Tabriz,Bon Rail,2507,877,2719759,2385228643,2472,930,51
1403-05-15,Train,Tehran,Tabriz,Joopar,2255,789,2767909,2183880201,2271,836,46
1403-05-15,Bus,Tehran,Rasht,Seir-o-Safar,1630,721,1229409,886403889,1848,764,42
1403-05-15,Bus,Tehran,Rasht,Iran Peyma,1832,849,1252395,1063283355,2146,900,50
1403-05-15,Bus,Tehran,Rasht,Royal Safar,1979,1006,1275381,1283033286,2666,1066,59
1403-05-15,Bus,Tehran,Rasht,Ham-o-Safar,1934,920,1298367,1194497640,2593,975,54
1403-05-15,Train,Tehran,Rasht,RAJA,2113,740,1805123,1335791020,1897,784,43
1403-05-15,Train,Tehran,Rasht,Fadak,2375,831,1838873,1528103463,2100,881,48
1403-05-15,Train,Tehran,Rasht,Noor,2565,898,1872623,1681615454,2379,952,52
1403-05-15,Train,Tehran,Rasht,Bon Rail,2507,877,1906373,1671889121,2472,930,51
1403-05-15,Train,Tehran,Rasht,Joopar,2255,789,1940123,1530757047,2271,836,46
1403-05-15,Bus,Tehran,Ahvaz,Seir-o-Safar,1630,716,2125713,1522010508,1836,759,42
1403-05-15,Bus,Tehran,Ahvaz,Iran Peyma,1832,768,2165457,1663070976,1941,814,45
1403-05-15,Bus,Tehran,Ahvaz,Royal Safar,1979,897,2205201,1978065297,2377,951,52
1403-05-15,Bus,Tehran,Ahvaz,Ham-o-Safar,1934,929,2244945,2085553905,2618,985,54
1403-05-15,Train,Tehran,Ahvaz,RAJA,2113,740,2984471,2208508540,1897,784,43
1403-05-15,Train,Tehran,Ahvaz,Fadak,2375,831,3040271,2526465201,2100,881,48
1403-05-15,Train,Tehran,Ahvaz,Noor,2565,898,3096071,2780271758,2379,952,52
1403-05-15,Train,Tehran,Ahvaz,Bon Rail,2507,877,3151871,2764190867,2472,930,51
1403-05-15,Train,Tehran,Ahvaz,Joopar,2255,789,3207671,2530852419,2271,836,46
1403-05-15,Bus,Tehran,Kerman,Seir-o-Safar,1630,571,2454968,1401786728,1464,605,33
1403-05-15,Bus,Tehran,Kerman,Iran Peyma,1832,708,2500868,1770614544,1789,750,41
1403-05-15,Bus,Tehran,Kerman,Royal Safar,1979,709,2546768,1805658512,1879,752,41
1403-05-15,Bus,Tehran,Kerman,Ham-o-Safar,1934,772,2592668,2001539696,2176,818,45
1403-05-15,Train,Tehran,Kerman,RAJA,2113,740,3417700,2529098000,1897,784,43
1403-05-15,Train,Tehran,Kerman,Fadak,2375,831,3481600,2893209600,2100,881,48
1403-05-15,Train,Tehran,Kerman,Noor,2565,898,3545500,3183859000,2379,952,52
1403-05-15,Train,Tehran,Kerman,Bon Rail,2507,877,3609400,3165443800,2472,930,51
1403-05-15,Train,Tehran,Kerman,Joopar,2255,789,3673300,2898233700,2271,836,46
1403-05-15,Bus,Tehran,Qom,Seir-o-Safar,1630,1015,955031,969356465,2602,1076,59
1403-05-15,Bus,Tehran,Qom,Iran Peyma,1832,969,972887,942727503,2449,1027,56
1403-05-15,Bus,Tehran,Qom,Royal Safar,1979,1310,990743,1297873330,3471,1389,76
1403-05-15,Bus,Tehran,Qom,Ham-o-Safar,1934,1153,1008599,1162914647,3249,1222,67
1403-05-15,Train,Tehran,Qom,RAJA,2113,740,1444099,1068633260,1897,784,43
1403-05-15,Train,Tehran,Qom,Fadak,2375,831,1471099,1222483269,2100,881,48
1403-05-15,Train,Tehran,Qom,Noor,2565,898,1498099,1345292902,2379,952,52
1403-05-15,Train,Tehran,Qom,Bon Rail,2507,877,1525099,1337511823,2472,930,51
1403-05-15,Train,Tehran,Qom,Joopar,2255,789,1552099,1224606111,2271,836,46
1403-05-15,Bus,Mashhad,Isfahan,Seir-o-Safar,1630,571,2363508,1349563068,1464,605,33
1403-05-15,Bus,Mashhad,Isfahan,Iran Peyma,1832,697,2407698,1678165506,1762,739,41
1403-05-15,Bus,Mashhad,Isfahan,Royal Safar,1979,693,2451888,1699158384,1836,735,40
1403-05-15,Bus,Mashhad,Isfahan,Ham-o-Safar,1934,785,2496078,1959421230,2212,832,46
1403-05-15,Train,Mashhad,Isfahan,RAJA,2113,740,3297359,2440045660,1897,784,43
1403-05-15,Train,Mashhad,Isfahan,Fadak,2375,831,3359009,2791336479,2100,881,48
1403-05-15,Train,Mashhad,Isfahan,Noor,2565,898,3420659,3071751782,2379,952,52
1403-05-15,Train,Mashhad,Isfahan,Bon Rail,2507,877,3482309,3053984993,2472,930,51
1403-05-15,Train,Mashhad,Isfahan,Joopar,2255,789,3543959,2796183651,2271,836,46
1403-05-15,Bus,Mashhad,Shiraz,Seir-o-Safar,1630,571,2729346,1558456566,1464,605,33
1403-05-15,Bus,Mashhad,Shiraz,Iran Peyma,1832,641,2780376,1782221016,1620,679,37
1403-05-15,Bus,Mashhad,Shiraz,Royal Safar,1979,693,2831406,1962164358,1836,735,40
1403-05-15,Bus,Mashhad,Shiraz,Ham-o-Safar,1934,677,2882436,1951409172,1908,718,39
1403-05-15,Train,Mashhad,Shiraz,RAJA,2113,740,3778725,2796256500,1897,784,43
1403-05-15,Train,Mashhad,Shiraz,Fadak,2375,831,3849375,3198830625,2100,881,48
1403-05-15,Train,Mashhad,Shiraz,Noor,2565,898,3920025,3520182450,2379,952,52
1403-05-15,Train,Mashhad,Shiraz,Bon Rail,2507,877,3990675,3499821975,2472,930,51
1403-05-15,Train,Mashhad,Shiraz,Joopar,2255,789,4061325,3204385425,2271,836,46
1403-05-15,Bus,Mashhad,Ahvaz,Seir-o-Safar,1630,571,2820806,1610680226,1464,605,33
1403-05-15,Bus,Mashhad,Ahvaz,Iran Peyma,1832,641,2873546,1841942986,1620,679,37
1403-05-15,Bus,Mashhad,Ahvaz,Royal Safar,1979,693,2926286,2027916198,1836,735,40
1403-05-15,Bus,Mashhad,Ahvaz,Ham-o-Safar,1934,677,2979026,2016800602,1908,718,39
1403-05-15,Train,Mashhad,Ahvaz,RAJA,2113,740,3899066,2885308840,1897,784,43
1403-05-15,Train,Mashhad,Ahvaz,Fadak,2375,831,3971966,3300703746,2100,881,48
1403-05-15,Train,Mashhad,Ahvaz,Noor,2565,898,4044866,3632289668,2379,952,52
1403-05-15,Train,Mashhad,Ahvaz,Bon Rail,2507,877,4117766,3611280782,2472,930,51
1403-05-15,Train,Mashhad,Ahvaz,Joopar,2255,789,4190666,3306435474,2271,836,46
1403-05-15,Bus,Isfahan,Shiraz,Seir-o-Safar,1630,644,1320869,850639636,1651,683,38
1403-05-15,Bus,Isfahan,Shiraz,Iran Peyma,1832,712,1345565,958042280,1800,755,42
1403-05-15,Bus,Isfahan,Shiraz,Royal Safar,1979,893,1370261,1223643073,2366,947,52
1403-05-15,Bus,Isfahan,Shiraz,Ham-o-Safar,1934,777,1394957,1083881589,2190,824,45
1403-05-15,Train,Isfahan,Shiraz,RAJA,2113,740,1925465,1424844100,1897,784,43
1403-05-15,Train,Isfahan,Shiraz,Fadak,2375,831,1961465,1629977415,2100,881,48
1403-05-15,Train,Isfahan,Shiraz,Noor,2565,898,1997465,1793723570,2379,952,52
1403-05-15,Train,Isfahan,Shiraz,Bon Rail,2507,877,2033465,1783348805,2472,930,51
1403-05-15,Train,Isfahan,Shiraz,Joopar,2255,789,2069465,1632807885,2271,836,46
1403-06-15,Bus,Tehran,Mashhad,Seir-o-Safar,1832,1149,2253710,2589512790,2904,1218,67
1403-06-15,Bus,Tehran,Mashhad,Iran Peyma,1979,1257,2296190,2886310830,3331,1332,73
1403-06-15,Bus,Tehran,Mashhad,Royal Safar,1934,1247,2338670,2916321490,3514,1322,73
1403-06-15,Bus,Tehran,Mashhad,Ham-o-Safar,1740,1263,2381150,3007392450,3635,1339,74
1403-06-15,Train,Tehran,Mashhad,RAJA,2375,831,3151374,2618791794,2100,881,48
1403-06-15,Train,Tehran,Mashhad,Fadak,2565,898,3210774,2883275052,2379,952,52
1403-06-15,Train,Tehran,Mashhad,Noor,2507,877,3270174,2867942598,2472,930,51
1403-06-15,Train,Tehran,Mashhad,Bon Rail,2255,789,3329574,2627033886,2271,836,46
1403-06-15,Train,Tehran,Mashhad,Joopar,2041,714,3388974,2419727436,1981,757,42
1403-06-15,Train,Tehran,Mashhad,Rail Seir Kosar,2061,721,3448374,2486277654,1876,764,42
1403-06-15,Bus,Tehran,Shiraz,Seir-o-Safar,1832,1052,1890824,1989146848,2659,1115,61
1403-06-15,Bus,Tehran,Shiraz,Iran Peyma,1979,969,1926464,1866743616,2568,1027,56
1403-06-15,Bus,Tehran,Shiraz,Royal Safar,1934,1224,1962104,2401615296,3450,1297,71
1403-06-15,Bus,Tehran,Shiraz,Ham-o-Safar,1740,922,1997744,1841919968,2654,977,54
